2 1128 tensor(0.0583, device='cuda:0') tensor(0.0400, device='cuda:0')
2 1129 tensor(0.0596, device='cuda:0') tensor(0.0200, device='cuda:0')
2 1130 tensor(0.0056, device='cuda:0') tensor(0., device='cuda:0')
2 1131 tensor(0.0388, device='cuda:0') tensor(0.0200, device='cuda:0')
2 1132 tensor(0.0489, device='cuda:0') tensor(0.0400, device='cuda:0')
2 1133 tensor(0.0042, device='cuda:0') tensor(0., device='cuda:0')
2 1134 tensor(0.0128, device='cuda:0') tensor(0., device='cuda:0')
2 1135 tensor(0.0083, device='cuda:0') tensor(0., device='cuda:0')
2 1136 tensor(0.0277, device='cuda:0') tensor(0.0200, device='cuda:0')
2 1137 tensor(0.0196, device='cuda:0') tensor(0., device='cuda:0')
2 1138 tensor(0.0953, device='cuda:0') tensor(0.0200, device='cuda:0')
2 1139 tensor(0.0113, device='cuda:0') tensor(0., device='cuda:0')
2 1140 tensor(0.0222, device='cuda:0') tensor(0., device='cuda:0')
2 1141 tensor(0.0526, device='cuda:0') tensor(0.0400, device='cuda:0')
2 1142 tensor(0.0064, device='cuda:0') tensor(0., device='cuda:0')
2 1143 tensor(0.0386, device='cuda:0') tensor(0., device='cuda:0')
2 1144 tensor(0.0057, device='cuda:0') tensor(0., device='cuda:0')
2 1145 tensor(0.0982, device='cuda:0') tensor(0.0200, device='cuda:0')
2 1146 tensor(0.0161, device='cuda:0') tensor(0., device='cuda:0')
2 1147 tensor(0.0046, device='cuda:0') tensor(0., device='cuda:0')
2 1148 tensor(0.0018, device='cuda:0') tensor(0., device='cuda:0')
2 1149 tensor(0.0089, device='cuda:0') tensor(0., device='cuda:0')
2 1150 tensor(0.0328, device='cuda:0') tensor(0.0200, device='cuda:0')
2 1151 tensor(0.0909, device='cuda:0') tensor(0.0400, device='cuda:0')
2 1152 tensor(0.0217, device='cuda:0') tensor(0., device='cuda:0')
2 1153 tensor(0.0361, device='cuda:0') tensor(0., device='cuda:0')
2 1154 tensor(0.0164, device='cuda:0') tensor(0., device='cuda:0')
2 1155 tensor(0.0016, device='cuda:0') tensor(0., device='cuda:0')
2 1156 tensor(0.0426, device='cuda:0') tensor(0.0200, device='cuda:0')
2 1157 tensor(0.0165, device='cuda:0') tensor(0., device='cuda:0')
2 1158 tensor(0.0046, device='cuda:0') tensor(0., device='cuda:0')
2 1159 tensor(0.0167, device='cuda:0') tensor(0., device='cuda:0')
2 1160 tensor(0.0485, device='cuda:0') tensor(0.0200, device='cuda:0')
2 1161 tensor(0.0134, device='cuda:0') tensor(0., device='cuda:0')
2 1162 tensor(0.0037, device='cuda:0') tensor(0., device='cuda:0')
2 1163 tensor(0.0109, device='cuda:0') tensor(0., device='cuda:0')
2 1164 tensor(0.1322, device='cuda:0') tensor(0.0400, device='cuda:0')
2 1165 tensor(0.0023, device='cuda:0') tensor(0., device='cuda:0')
2 1166 tensor(0.0316, device='cuda:0') tensor(0.0200, device='cuda:0')
2 1167 tensor(0.0454, device='cuda:0') tensor(0.0200, device='cuda:0')
2 1168 tensor(0.0447, device='cuda:0') tensor(0.0200, device='cuda:0')
2 1169 tensor(0.0568, device='cuda:0') tensor(0.0400, device='cuda:0')
2 1170 tensor(0.0136, device='cuda:0') tensor(0., device='cuda:0')
2 1171 tensor(0.0447, device='cuda:0') tensor(0.0200, device='cuda:0')
2 1172 tensor(0.0524, device='cuda:0') tensor(0.0200, device='cuda:0')
2 1173 tensor(0.0116, device='cuda:0') tensor(0., device='cuda:0')
2 1174 tensor(0.0187, device='cuda:0') tensor(0., device='cuda:0')
2 1175 tensor(0.0147, device='cuda:0') tensor(0., device='cuda:0')
2 1176 tensor(0.0016, device='cuda:0') tensor(0., device='cuda:0')
2 1177 tensor(0.0007, device='cuda:0') tensor(0., device='cuda:0')
2 1178 tensor(0.0771, device='cuda:0') tensor(0.0400, device='cuda:0')
2 1179 tensor(0.0053, device='cuda:0') tensor(0., device='cuda:0')
2 1180 tensor(0.0746, device='cuda:0') tensor(0.0200, device='cuda:0')
2 1181 tensor(0.0235, device='cuda:0') tensor(0.0200, device='cuda:0')
2 1182 tensor(0.0336, device='cuda:0') tensor(0.0200, device='cuda:0')
2 1183 tensor(0.0244, device='cuda:0') tensor(0., device='cuda:0')
2 1184 tensor(0.0069, device='cuda:0') tensor(0., device='cuda:0')
2 1185 tensor(0.0174, device='cuda:0') tensor(0., device='cuda:0')
2 1186 tensor(0.0945, device='cuda:0') tensor(0.0200, device='cuda:0')
2 1187 tensor(0.0324, device='cuda:0') tensor(0.0200, device='cuda:0')
2 1188 tensor(0.0162, device='cuda:0') tensor(0., device='cuda:0')
2 1189 tensor(0.0129, device='cuda:0') tensor(0., device='cuda:0')
2 1190 tensor(0.0690, device='cuda:0') tensor(0.0200, device='cuda:0')
2 1191 tensor(0.2081, device='cuda:0') tensor(0.0400, device='cuda:0')
2 1192 tensor(0.0701, device='cuda:0') tensor(0.0200, device='cuda:0')
2 1193 tensor(0.0989, device='cuda:0') tensor(0.0400, device='cuda:0')
2 1194 tensor(0.0213, device='cuda:0') tensor(0., device='cuda:0')
2 1195 tensor(0.0052, device='cuda:0') tensor(0., device='cuda:0')
2 1196 tensor(0.0321, device='cuda:0') tensor(0., device='cuda:0')
2 1197 tensor(0.1132, device='cuda:0') tensor(0.0400, device='cuda:0')
2 1198 tensor(0.1206, device='cuda:0') tensor(0.0200, device='cuda:0')
2 1199 tensor(0.0157, device='cuda:0') tensor(0., device='cuda:0')
3 0 tensor(0.1520, device='cuda:0') tensor(0.0600, device='cuda:0')
3 1 tensor(0.0535, device='cuda:0') tensor(0.0200, device='cuda:0')
3 2 tensor(0.0969, device='cuda:0') tensor(0.0200, device='cuda:0')
3 3 tensor(0.0275, device='cuda:0') tensor(0.0200, device='cuda:0')
3 4 tensor(0.1791, device='cuda:0') tensor(0.0400, device='cuda:0')
3 5 tensor(0.0753, device='cuda:0') tensor(0.0200, device='cuda:0')
3 6 tensor(0.0118, device='cuda:0') tensor(0., device='cuda:0')
3 7 tensor(0.0877, device='cuda:0') tensor(0.0400, device='cuda:0')
3 8 tensor(0.0350, device='cuda:0') tensor(0.0200, device='cuda:0')
3 9 tensor(0.0253, device='cuda:0') tensor(0.0200, device='cuda:0')
3 10 tensor(0.0180, device='cuda:0') tensor(0., device='cuda:0')
3 11 tensor(0.0210, device='cuda:0') tensor(0., device='cuda:0')
3 12 tensor(0.1060, device='cuda:0') tensor(0.0200, device='cuda:0')
3 13 tensor(0.0618, device='cuda:0') tensor(0.0200, device='cuda:0')
3 14 tensor(0.0397, device='cuda:0') tensor(0.0200, device='cuda:0')
3 15 tensor(0.0291, device='cuda:0') tensor(0., device='cuda:0')
3 16 tensor(0.0382, device='cuda:0') tensor(0.0200, device='cuda:0')
3 17 tensor(0.0455, device='cuda:0') tensor(0., device='cuda:0')
3 18 tensor(0.0197, device='cuda:0') tensor(0.0200, device='cuda:0')
3 19 tensor(0.0413, device='cuda:0') tensor(0.0200, device='cuda:0')
3 20 tensor(0.0134, device='cuda:0') tensor(0., device='cuda:0')
3 21 tensor(0.0287, device='cuda:0') tensor(0., device='cuda:0')
3 22 tensor(0.0924, device='cuda:0') tensor(0.0400, device='cuda:0')
3 23 tensor(0.0112, device='cuda:0') tensor(0., device='cuda:0')
3 24 tensor(0.0423, device='cuda:0') tensor(0.0200, device='cuda:0')
3 25 tensor(0.0123, device='cuda:0') tensor(0., device='cuda:0')
3 26 tensor(0.0045, device='cuda:0') tensor(0., device='cuda:0')
3 27 tensor(0.0429, device='cuda:0') tensor(0.0200, device='cuda:0')
3 28 tensor(0.0772, device='cuda:0') tensor(0.0600, device='cuda:0')
3 29 tensor(0.0453, device='cuda:0') tensor(0.0400, device='cuda:0')
3 30 tensor(0.0222, device='cuda:0') tensor(0.0200, device='cuda:0')
3 31 tensor(0.0037, device='cuda:0') tensor(0., device='cuda:0')
3 32 tensor(0.0093, device='cuda:0') tensor(0., device='cuda:0')
3 33 tensor(0.0138, device='cuda:0') tensor(0., device='cuda:0')
3 34 tensor(0.0290, device='cuda:0') tensor(0.0200, device='cuda:0')
3 35 tensor(0.0188, device='cuda:0') tensor(0., device='cuda:0')
3 36 tensor(0.0560, device='cuda:0') tensor(0.0200, device='cuda:0')
3 37 tensor(0.0613, device='cuda:0') tensor(0.0200, device='cuda:0')
3 38 tensor(0.0940, device='cuda:0') tensor(0.0400, device='cuda:0')
3 39 tensor(0.0380, device='cuda:0') tensor(0.0200, device='cuda:0')
3 40 tensor(0.0298, device='cuda:0') tensor(0.0200, device='cuda:0')
3 41 tensor(0.0488, device='cuda:0') tensor(0.0200, device='cuda:0')
3 42 tensor(0.0454, device='cuda:0') tensor(0.0200, device='cuda:0')
3 43 tensor(0.0099, device='cuda:0') tensor(0., device='cuda:0')
3 44 tensor(0.0092, device='cuda:0') tensor(0., device='cuda:0')
3 45 tensor(0.0441, device='cuda:0') tensor(0.0400, device='cuda:0')
3 46 tensor(0.0063, device='cuda:0') tensor(0., device='cuda:0')
3 47 tensor(0.0087, device='cuda:0') tensor(0., device='cuda:0')
3 48 tensor(0.0092, device='cuda:0') tensor(0., device='cuda:0')
3 49 tensor(0.0337, device='cuda:0') tensor(0.0200, device='cuda:0')
3 50 tensor(0.0086, device='cuda:0') tensor(0., device='cuda:0')
3 51 tensor(0.0098, device='cuda:0') tensor(0., device='cuda:0')
3 52 tensor(0.0090, device='cuda:0') tensor(0., device='cuda:0')
3 53 tensor(0.0742, device='cuda:0') tensor(0.0200, device='cuda:0')
3 54 tensor(0.0959, device='cuda:0') tensor(0.0600, device='cuda:0')
3 55 tensor(0.0021, device='cuda:0') tensor(0., device='cuda:0')
3 56 tensor(0.0186, device='cuda:0') tensor(0.0200, device='cuda:0')
3 57 tensor(0.0054, device='cuda:0') tensor(0., device='cuda:0')
3 58 tensor(0.0102, device='cuda:0') tensor(0., device='cuda:0')
3 59 tensor(0.0090, device='cuda:0') tensor(0., device='cuda:0')
3 60 tensor(0.0087, device='cuda:0') tensor(0., device='cuda:0')
3 61 tensor(0.0062, device='cuda:0') tensor(0., device='cuda:0')
3 62 tensor(0.0169, device='cuda:0') tensor(0., device='cuda:0')
3 63 tensor(0.0065, device='cuda:0') tensor(0., device='cuda:0')
3 64 tensor(0.0218, device='cuda:0') tensor(0., device='cuda:0')
3 65 tensor(0.0166, device='cuda:0') tensor(0., device='cuda:0')
3 66 tensor(0.0081, device='cuda:0') tensor(0., device='cuda:0')
3 67 tensor(0.0272, device='cuda:0') tensor(0.0200, device='cuda:0')
3 68 tensor(0.0090, device='cuda:0') tensor(0., device='cuda:0')
3 69 tensor(0.0162, device='cuda:0') tensor(0., device='cuda:0')
3 70 tensor(0.0012, device='cuda:0') tensor(0., device='cuda:0')
3 71 tensor(0.0054, device='cuda:0') tensor(0., device='cuda:0')
3 72 tensor(0.0847, device='cuda:0') tensor(0.0400, device='cuda:0')
3 73 tensor(0.0137, device='cuda:0') tensor(0., device='cuda:0')
3 74 tensor(0.0232, device='cuda:0') tensor(0.0200, device='cuda:0')
3 75 tensor(0.0117, device='cuda:0') tensor(0., device='cuda:0')
3 76 tensor(0.0392, device='cuda:0') tensor(0.0200, device='cuda:0')
3 77 tensor(0.0449, device='cuda:0') tensor(0.0200, device='cuda:0')
3 78 tensor(0.0223, device='cuda:0') tensor(0.0200, device='cuda:0')
3 79 tensor(0.0349, device='cuda:0') tensor(0.0200, device='cuda:0')
3 80 tensor(0.0487, device='cuda:0') tensor(0.0200, device='cuda:0')
3 81 tensor(0.0046, device='cuda:0') tensor(0., device='cuda:0')
3 82 tensor(0.0993, device='cuda:0') tensor(0.0400, device='cuda:0')
3 83 tensor(0.0332, device='cuda:0') tensor(0.0200, device='cuda:0')
3 84 tensor(0.0284, device='cuda:0') tensor(0., device='cuda:0')
3 85 tensor(0.0061, device='cuda:0') tensor(0., device='cuda:0')
3 86 tensor(0.0083, device='cuda:0') tensor(0., device='cuda:0')
3 87 tensor(0.0273, device='cuda:0') tensor(0.0200, device='cuda:0')
3 88 tensor(0.0065, device='cuda:0') tensor(0., device='cuda:0')
3 89 tensor(0.0165, device='cuda:0') tensor(0., device='cuda:0')
3 90 tensor(0.0125, device='cuda:0') tensor(0., device='cuda:0')
3 91 tensor(0.0124, device='cuda:0') tensor(0., device='cuda:0')
3 92 tensor(0.0951, device='cuda:0') tensor(0.0400, device='cuda:0')
3 93 tensor(0.0189, device='cuda:0') tensor(0.0200, device='cuda:0')
3 94 tensor(0.0006, device='cuda:0') tensor(0., device='cuda:0')
3 95 tensor(0.0052, device='cuda:0') tensor(0., device='cuda:0')
3 96 tensor(0.0092, device='cuda:0') tensor(0., device='cuda:0')
3 97 tensor(0.0209, device='cuda:0') tensor(0., device='cuda:0')
3 98 tensor(0.0187, device='cuda:0') tensor(0., device='cuda:0')
3 99 tensor(0.0512, device='cuda:0') tensor(0., device='cuda:0')
3 100 tensor(0.0021, device='cuda:0') tensor(0., device='cuda:0')
3 101 tensor(0.1585, device='cuda:0') tensor(0.0400, device='cuda:0')
3 102 tensor(0.0050, device='cuda:0') tensor(0., device='cuda:0')
3 103 tensor(0.0696, device='cuda:0') tensor(0.0200, device='cuda:0')
3 104 tensor(0.0096, device='cuda:0') tensor(0., device='cuda:0')
3 105 tensor(0.0148, device='cuda:0') tensor(0., device='cuda:0')
3 106 tensor(0.0054, device='cuda:0') tensor(0., device='cuda:0')
3 107 tensor(0.0104, device='cuda:0') tensor(0., device='cuda:0')
3 108 tensor(0.0805, device='cuda:0') tensor(0.0200, device='cuda:0')
3 109 tensor(0.0806, device='cuda:0') tensor(0.0200, device='cuda:0')
3 110 tensor(0.0090, device='cuda:0') tensor(0., device='cuda:0')
3 111 tensor(0.0026, device='cuda:0') tensor(0., device='cuda:0')
3 112 tensor(0.1360, device='cuda:0') tensor(0.0200, device='cuda:0')
3 113 tensor(0.0051, device='cuda:0') tensor(0., device='cuda:0')
3 114 tensor(0.1235, device='cuda:0') tensor(0.0200, device='cuda:0')
3 115 tensor(0.0023, device='cuda:0') tensor(0., device='cuda:0')
3 116 tensor(0.0214, device='cuda:0') tensor(0., device='cuda:0')
3 117 tensor(0.0101, device='cuda:0') tensor(0., device='cuda:0')
3 118 tensor(0.0050, device='cuda:0') tensor(0., device='cuda:0')
3 119 tensor(0.0272, device='cuda:0') tensor(0.0200, device='cuda:0')
3 120 tensor(0.0060, device='cuda:0') tensor(0., device='cuda:0')
3 121 tensor(0.0881, device='cuda:0') tensor(0.0200, device='cuda:0')
3 122 tensor(0.0729, device='cuda:0') tensor(0.0200, device='cuda:0')
3 123 tensor(0.0325, device='cuda:0') tensor(0.0200, device='cuda:0')
3 124 tensor(0.0043, device='cuda:0') tensor(0., device='cuda:0')
3 125 tensor(0.0062, device='cuda:0') tensor(0., device='cuda:0')
3 126 tensor(0.0308, device='cuda:0') tensor(0., device='cuda:0')
3 127 tensor(0.0072, device='cuda:0') tensor(0., device='cuda:0')
3 128 tensor(0.0092, device='cuda:0') tensor(0., device='cuda:0')
3 129 tensor(0.0210, device='cuda:0') tensor(0., device='cuda:0')
3 130 tensor(0.0071, device='cuda:0') tensor(0., device='cuda:0')
3 131 tensor(0.0004, device='cuda:0') tensor(0., device='cuda:0')
3 132 tensor(0.0078, device='cuda:0') tensor(0., device='cuda:0')
3 133 tensor(0.0017, device='cuda:0') tensor(0., device='cuda:0')
3 134 tensor(0.0379, device='cuda:0') tensor(0.0200, device='cuda:0')
3 135 tensor(0.0554, device='cuda:0') tensor(0.0200, device='cuda:0')
3 136 tensor(0.1320, device='cuda:0') tensor(0.0400, device='cuda:0')
3 137 tensor(0.2137, device='cuda:0') tensor(0.0400, device='cuda:0')
3 138 tensor(0.0396, device='cuda:0') tensor(0.0200, device='cuda:0')
3 139 tensor(0.0136, device='cuda:0') tensor(0., device='cuda:0')
3 140 tensor(0.0015, device='cuda:0') tensor(0., device='cuda:0')
3 141 tensor(0.0055, device='cuda:0') tensor(0., device='cuda:0')
3 142 tensor(0.0034, device='cuda:0') tensor(0., device='cuda:0')
3 143 tensor(0.0115, device='cuda:0') tensor(0., device='cuda:0')
3 144 tensor(0.0165, device='cuda:0') tensor(0., device='cuda:0')
3 145 tensor(0.0262, device='cuda:0') tensor(0.0200, device='cuda:0')
3 146 tensor(0.0673, device='cuda:0') tensor(0.0400, device='cuda:0')
3 147 tensor(0.1140, device='cuda:0') tensor(0.0400, device='cuda:0')
3 148 tensor(0.0116, device='cuda:0') tensor(0., device='cuda:0')
3 149 tensor(0.0393, device='cuda:0') tensor(0.0200, device='cuda:0')
3 150 tensor(0.0020, device='cuda:0') tensor(0., device='cuda:0')
3 151 tensor(0.1085, device='cuda:0') tensor(0.0600, device='cuda:0')
3 152 tensor(0.0109, device='cuda:0') tensor(0., device='cuda:0')
3 153 tensor(0.0316, device='cuda:0') tensor(0., device='cuda:0')
3 154 tensor(0.0053, device='cuda:0') tensor(0., device='cuda:0')
3 155 tensor(0.0226, device='cuda:0') tensor(0.0200, device='cuda:0')
3 156 tensor(0.0047, device='cuda:0') tensor(0., device='cuda:0')
3 157 tensor(0.0252, device='cuda:0') tensor(0.0200, device='cuda:0')
3 158 tensor(0.0016, device='cuda:0') tensor(0., device='cuda:0')
3 159 tensor(0.0018, device='cuda:0') tensor(0., device='cuda:0')
3 160 tensor(0.0434, device='cuda:0') tensor(0.0200, device='cuda:0')
3 161 tensor(0.0016, device='cuda:0') tensor(0., device='cuda:0')
3 162 tensor(0.1368, device='cuda:0') tensor(0.0400, device='cuda:0')
3 163 tensor(0.0846, device='cuda:0') tensor(0.0200, device='cuda:0')
3 164 tensor(0.0567, device='cuda:0') tensor(0.0200, device='cuda:0')
3 165 tensor(0.0561, device='cuda:0') tensor(0.0200, device='cuda:0')
3 166 tensor(0.0385, device='cuda:0') tensor(0.0200, device='cuda:0')
3 167 tensor(0.0131, device='cuda:0') tensor(0., device='cuda:0')
3 168 tensor(0.0292, device='cuda:0') tensor(0.0200, device='cuda:0')
3 169 tensor(0.0037, device='cuda:0') tensor(0., device='cuda:0')
3 170 tensor(0.1462, device='cuda:0') tensor(0.0400, device='cuda:0')
3 171 tensor(0.0255, device='cuda:0') tensor(0., device='cuda:0')
3 172 tensor(0.0570, device='cuda:0') tensor(0.0400, device='cuda:0')
3 173 tensor(0.0155, device='cuda:0') tensor(0., device='cuda:0')
3 174 tensor(0.0084, device='cuda:0') tensor(0., device='cuda:0')
3 175 tensor(0.0270, device='cuda:0') tensor(0., device='cuda:0')
3 176 tensor(0.0866, device='cuda:0') tensor(0.0200, device='cuda:0')
3 177 tensor(0.0035, device='cuda:0') tensor(0., device='cuda:0')
3 178 tensor(0.0046, device='cuda:0') tensor(0., device='cuda:0')
3 179 tensor(0.1017, device='cuda:0') tensor(0.0200, device='cuda:0')
3 180 tensor(0.0717, device='cuda:0') tensor(0.0200, device='cuda:0')
3 181 tensor(0.0017, device='cuda:0') tensor(0., device='cuda:0')
3 182 tensor(0.0503, device='cuda:0') tensor(0.0200, device='cuda:0')
3 183 tensor(0.0030, device='cuda:0') tensor(0., device='cuda:0')
3 184 tensor(0.0041, device='cuda:0') tensor(0., device='cuda:0')
3 185 tensor(0.1009, device='cuda:0') tensor(0.0400, device='cuda:0')
3 186 tensor(0.1771, device='cuda:0') tensor(0.0400, device='cuda:0')
3 187 tensor(0.0541, device='cuda:0') tensor(0.0200, device='cuda:0')
3 188 tensor(0.0618, device='cuda:0') tensor(0.0200, device='cuda:0')
3 189 tensor(0.0182, device='cuda:0') tensor(0., device='cuda:0')
3 190 tensor(0.0022, device='cuda:0') tensor(0., device='cuda:0')
3 191 tensor(0.0042, device='cuda:0') tensor(0., device='cuda:0')
3 192 tensor(0.0143, device='cuda:0') tensor(0., device='cuda:0')
3 193 tensor(0.0093, device='cuda:0') tensor(0., device='cuda:0')
3 194 tensor(0.0047, device='cuda:0') tensor(0., device='cuda:0')
3 195 tensor(0.0694, device='cuda:0') tensor(0.0200, device='cuda:0')
3 196 tensor(0.0107, device='cuda:0') tensor(0., device='cuda:0')
3 197 tensor(0.0188, device='cuda:0') tensor(0., device='cuda:0')
3 198 tensor(0.0132, device='cuda:0') tensor(0., device='cuda:0')
3 199 tensor(0.0211, device='cuda:0') tensor(0., device='cuda:0')
3 200 tensor(0.0428, device='cuda:0') tensor(0.0200, device='cuda:0')
3 201 tensor(0.0062, device='cuda:0') tensor(0., device='cuda:0')
3 202 tensor(0.0050, device='cuda:0') tensor(0., device='cuda:0')
3 203 tensor(0.0025, device='cuda:0') tensor(0., device='cuda:0')
3 204 tensor(0.0213, device='cuda:0') tensor(0.0200, device='cuda:0')
3 205 tensor(0.0042, device='cuda:0') tensor(0., device='cuda:0')
3 206 tensor(0.0093, device='cuda:0') tensor(0., device='cuda:0')
3 207 tensor(0.0014, device='cuda:0') tensor(0., device='cuda:0')
3 208 tensor(0.0245, device='cuda:0') tensor(0.0200, device='cuda:0')
3 209 tensor(0.0194, device='cuda:0') tensor(0., device='cuda:0')
3 210 tensor(0.0080, device='cuda:0') tensor(0., device='cuda:0')
3 211 tensor(0.0029, device='cuda:0') tensor(0., device='cuda:0')
3 212 tensor(0.0150, device='cuda:0') tensor(0., device='cuda:0')
3 213 tensor(0.0234, device='cuda:0') tensor(0.0200, device='cuda:0')
3 214 tensor(0.0538, device='cuda:0') tensor(0.0200, device='cuda:0')
3 215 tensor(0.0403, device='cuda:0') tensor(0.0200, device='cuda:0')
3 216 tensor(0.0974, device='cuda:0') tensor(0.0400, device='cuda:0')
3 217 tensor(0.0220, device='cuda:0') tensor(0., device='cuda:0')
3 218 tensor(0.0242, device='cuda:0') tensor(0.0200, device='cuda:0')
3 219 tensor(0.0708, device='cuda:0') tensor(0.0200, device='cuda:0')
3 220 tensor(0.0023, device='cuda:0') tensor(0., device='cuda:0')
3 221 tensor(0.0082, device='cuda:0') tensor(0., device='cuda:0')
3 222 tensor(0.0723, device='cuda:0') tensor(0.0200, device='cuda:0')
3 223 tensor(0.0403, device='cuda:0') tensor(0., device='cuda:0')
3 224 tensor(0.0089, device='cuda:0') tensor(0., device='cuda:0')
3 225 tensor(0.0087, device='cuda:0') tensor(0., device='cuda:0')
3 226 tensor(0.0039, device='cuda:0') tensor(0., device='cuda:0')
3 227 tensor(0.0062, device='cuda:0') tensor(0., device='cuda:0')
3 228 tensor(0.0032, device='cuda:0') tensor(0., device='cuda:0')
3 229 tensor(0.0246, device='cuda:0') tensor(0.0200, device='cuda:0')
3 230 tensor(0.0010, device='cuda:0') tensor(0., device='cuda:0')
3 231 tensor(0.0064, device='cuda:0') tensor(0., device='cuda:0')
3 232 tensor(0.0224, device='cuda:0') tensor(0.0200, device='cuda:0')
3 233 tensor(0.0359, device='cuda:0') tensor(0.0200, device='cuda:0')
3 234 tensor(0.0033, device='cuda:0') tensor(0., device='cuda:0')
3 235 tensor(0.0376, device='cuda:0') tensor(0.0200, device='cuda:0')
3 236 tensor(0.0024, device='cuda:0') tensor(0., device='cuda:0')
3 237 tensor(0.0505, device='cuda:0') tensor(0.0200, device='cuda:0')
3 238 tensor(0.2033, device='cuda:0') tensor(0.0400, device='cuda:0')
3 239 tensor(0.0059, device='cuda:0') tensor(0., device='cuda:0')
3 240 tensor(0.0057, device='cuda:0') tensor(0., device='cuda:0')
3 241 tensor(0.0840, device='cuda:0') tensor(0.0200, device='cuda:0')
3 242 tensor(0.0049, device='cuda:0') tensor(0., device='cuda:0')
3 243 tensor(0.0315, device='cuda:0') tensor(0.0200, device='cuda:0')
3 244 tensor(0.0577, device='cuda:0') tensor(0.0200, device='cuda:0')
3 245 tensor(0.0085, device='cuda:0') tensor(0., device='cuda:0')
3 246 tensor(0.0225, device='cuda:0') tensor(0., device='cuda:0')
3 247 tensor(0.0125, device='cuda:0') tensor(0., device='cuda:0')
3 248 tensor(0.0265, device='cuda:0') tensor(0., device='cuda:0')
3 249 tensor(0.1250, device='cuda:0') tensor(0.0200, device='cuda:0')
3 250 tensor(0.0292, device='cuda:0') tensor(0.0200, device='cuda:0')
3 251 tensor(0.0087, device='cuda:0') tensor(0., device='cuda:0')
3 252 tensor(0.0122, device='cuda:0') tensor(0., device='cuda:0')
3 253 tensor(0.0038, device='cuda:0') tensor(0., device='cuda:0')
3 254 tensor(0.0225, device='cuda:0') tensor(0., device='cuda:0')
3 255 tensor(0.0077, device='cuda:0') tensor(0., device='cuda:0')
3 256 tensor(0.0166, device='cuda:0') tensor(0., device='cuda:0')
3 257 tensor(0.0473, device='cuda:0') tensor(0.0400, device='cuda:0')
3 258 tensor(0.0440, device='cuda:0') tensor(0.0200, device='cuda:0')
3 259 tensor(0.0137, device='cuda:0') tensor(0., device='cuda:0')
3 260 tensor(0.0169, device='cuda:0') tensor(0., device='cuda:0')
3 261 tensor(0.0110, device='cuda:0') tensor(0., device='cuda:0')
3 262 tensor(0.0033, device='cuda:0') tensor(0., device='cuda:0')
3 263 tensor(0.0370, device='cuda:0') tensor(0.0200, device='cuda:0')
3 264 tensor(0.0096, device='cuda:0') tensor(0., device='cuda:0')
3 265 tensor(0.0178, device='cuda:0') tensor(0.0200, device='cuda:0')
3 266 tensor(0.0006, device='cuda:0') tensor(0., device='cuda:0')
3 267 tensor(0.0102, device='cuda:0') tensor(0., device='cuda:0')
3 268 tensor(0.0142, device='cuda:0') tensor(0., device='cuda:0')
3 269 tensor(0.0176, device='cuda:0') tensor(0., device='cuda:0')
3 270 tensor(0.0702, device='cuda:0') tensor(0.0200, device='cuda:0')
3 271 tensor(0.0186, device='cuda:0') tensor(0.0200, device='cuda:0')
3 272 tensor(0.0345, device='cuda:0') tensor(0., device='cuda:0')
3 273 tensor(0.0360, device='cuda:0') tensor(0.0400, device='cuda:0')
3 274 tensor(0.0061, device='cuda:0') tensor(0., device='cuda:0')
3 275 tensor(0.1198, device='cuda:0') tensor(0.0200, device='cuda:0')
3 276 tensor(0.0035, device='cuda:0') tensor(0., device='cuda:0')
3 277 tensor(0.0367, device='cuda:0') tensor(0., device='cuda:0')
3 278 tensor(0.1043, device='cuda:0') tensor(0.0200, device='cuda:0')
3 279 tensor(0.0057, device='cuda:0') tensor(0., device='cuda:0')
3 280 tensor(0.0029, device='cuda:0') tensor(0., device='cuda:0')
3 281 tensor(0.0436, device='cuda:0') tensor(0.0200, device='cuda:0')
3 282 tensor(0.0157, device='cuda:0') tensor(0., device='cuda:0')
3 283 tensor(0.0105, device='cuda:0') tensor(0., device='cuda:0')
3 284 tensor(0.0995, device='cuda:0') tensor(0.0200, device='cuda:0')
3 285 tensor(0.0367, device='cuda:0') tensor(0.0200, device='cuda:0')
3 286 tensor(0.1330, device='cuda:0') tensor(0.0200, device='cuda:0')
3 287 tensor(0.0308, device='cuda:0') tensor(0.0200, device='cuda:0')
3 288 tensor(0.0287, device='cuda:0') tensor(0.0200, device='cuda:0')
3 289 tensor(0.0027, device='cuda:0') tensor(0., device='cuda:0')
3 290 tensor(0.0139, device='cuda:0') tensor(0., device='cuda:0')
3 291 tensor(0.0122, device='cuda:0') tensor(0., device='cuda:0')
3 292 tensor(0.0053, device='cuda:0') tensor(0., device='cuda:0')
3 293 tensor(0.0050, device='cuda:0') tensor(0., device='cuda:0')
3 294 tensor(0.0171, device='cuda:0') tensor(0., device='cuda:0')
3 295 tensor(0.0255, device='cuda:0') tensor(0.0200, device='cuda:0')
3 296 tensor(0.0362, device='cuda:0') tensor(0.0200, device='cuda:0')
3 297 tensor(0.0073, device='cuda:0') tensor(0., device='cuda:0')
3 298 tensor(0.0419, device='cuda:0') tensor(0.0200, device='cuda:0')
3 299 tensor(0.1189, device='cuda:0') tensor(0.0200, device='cuda:0')
3 300 tensor(0.0042, device='cuda:0') tensor(0., device='cuda:0')
